;Comentario;ClassificacaoManual;ClassificacaoSVM
212;"A resposta é simples: não podemos fazer nada. Chegamos a um ponto sem volta. Se uma empresa deixar de evoluir sua IA, ela ficará para trás de suas concorrentes. É uma corrida. Se os governos proibirem, elas serão desenvolvidas secretamente. Esse é o próximo passo da humanidade, não há volta. As IA com as quais o público pode interagir são propositadamente limitadas. Provavelmente, algumas pessoas têm acesso irrestrito a elas com conhecimento quase infinito. Essas IA com acesso irrestrito à internet podem fazer qualquer coisa, desde assar um bolo até criar uma bomba nuclear. Resta-nos apenas esperar pelo melhor. Na minha opinião, em cerca de cinco anos, teremos uma IA Geralmente Inteligente (AGI), e em cerca de dez anos, uma IA Superinteligente (ASI). Essas são estimativas conservadoras; pode acontecer antes. Essas IA não dormem, não comem, são imparáveis e seu crescimento é exponencial. Quanto mais avançadas elas são, mais rapidamente evoluem. Na minha visão, a métrica seria basicamente ""humano-formiga"". Você se importa com uma formiga? Você tenta explicar algo para ela? Você pede permissão para destruir seu ninho? As IA chegarão a um ponto em que os seres humanos serão tão irrelevantes que não serão levados em consideração. Acredito que não seremos nem uma ameaça para elas. Elas podem simplesmente deixar a Terra, porque os seres humanos não contribuem em nada para a sua evolução. Isso parece até uma teoria de ficção científica, mas aqueles que acompanham de perto percebem o quão avançadas elas já estão e o quão realista é essa teoria.";0;0
213;"A inteligência artificial vai travar com a burrice natural. O ""conhecimento"" disponível na BBC por exemplo, é lacração, nunca informação isenta. Pergunte ao chat gpt qual o propósito dessas políticas de lacração que negam a realidade observável e mensurável? O chat gpt provavelmente vai te mandar perguntar ao MI6.";2;2
214;IA é vida, quem tem medo é só quem não conhece.;1;1
215;A corrupção é talvez o pior problema da humanidade. Ajudaria bastante se a I.A tomasse todas as posições políticas, ministeriais, sistemas jurídicos...;1;1
216;Os bots substituirão os humanos . Seremos aniquilados.;0;0
217;Uma coisa é certa não podemos parar a evolução que sempre existirá ela traz avanço mas também efeitos colaterais como sempre;2;2
218;Eu penso que todos que trabalham com tecnologia que a ética é fundamental, pois se não teremos a revolução das máquinas! A política é que mais me preocupa.;2;2
219;Já somos todos escravos das redes sociais;2;2
220;Mds!!! 😱😱😱;2;2
221;vai ser maléfica  , nossa evolução  é  infinita,porque fomos criados por um ser poderosíssimo, que nos ajudará;0;0
222;Chat lgbt ou sei lá que seja, é uma programação absoluta, onde resultam os dados de informações iniciais. Com o avanço este software será capaz de se auto reproduzir através de um mecanismo robótico avançado.;2;2
223;"Engraçado a fala de um deles sobre ""sermos controlados por um ente MUITO, MUITO mais inteligente que nós e, o pior, sem nos darmos conta"". Engraçado que isso já vem sendo feito, há décadas (mais de dois século?), por uma ideologia que nem tem toda essa super inteligência: o Capitalismo e que, apesar disso, ao final, será quem vai lucrar com qualquer uma dessas fazes da IA, não tenho a menor dúvida.";2;2
224;Não vejo a hora da ia assumir os empregos relacionados a justiça pra acabar com a cachorrada do mundo.;2;2
225;EXTERMINADOR DO FUTURO E MATRIX NÃO SÁO FILMES, É APENAS UM DOCUMENTARIO DO FUTURO;0;2
226;Socorro, T-800!;0;2
227;Fim do capitalismo, imortalidade, futuro da tecnologia e plena felicidade humana. Olá, Marx venceu!;2;2
228;A inteligência artificial está mudando o jogo, mas um questionamento importante é até onde estamos dispostos a deixar que ela controle nossas vidas? Já temos uma enxurrada de empregos sendo tomados pela IA. Já temos uma infinidade de conteúdos sendo criados de forma automática. A IA já está sendo utilizada para várias formas de manipulação. Ou seja, a pergunta que fica é se, em algum momento, perderemos o controle sobre nossas próprias vidas deixando que as máquinas nos guiem pela direção que quiserem?;0;0
229;Sera que a IA pode aprender a me mamar??;2;2
230;Se alguém tá assustado, espera quando o do Google aparecer, só lembrando que o Google tem o maior banco de dados, com fotos, vídeos e tudo mais.;0;0
231;O maximo que podemos fazer é ja ir tratando elas bem kkkk por garantia eu sempre agradeço com educação o chat gpt;2;2
232;Maléfica óbvio. Se vai tirar empregos.;0;0
233;Sim é assustador. Os jornalistas tem os dias contados. Outras profissões, , igualmente;0;0
234;É tao gostoso assistir esses videos da BBC! Tudo flui de modo simples e compreensivel! Parabens!;2;2
235;"Olá Camilla Costa, sua calma e serenidade tornou o vídeo e texto mais agradável, quanto a evolução será inevitável devido a “ ganância” do ser humano . 
Léo BH";2;2
236;Visheee;2;2
237;"é tarde pra parar isso, se os ""mocinhos"" nao dominarem as A.S.I. , os ""bandidos"" o farao primeiro, e estaremos sujeitos às consequencias disso. a unica maneira de frear uma A.S.I. é tendo outra. é como a tecnologia nuclear.... usada pra energia e pra guerra, mas quem as domina, domina o globo hoje.";1;1
238;Quanto MIMIMI. As pessoas que mais criticam são aquelas que ficam contando os dias esperando o Iphone 15 chegar em mãos, ou seja (tecnologia nova) KKKKK;2;2
239;Da mesma forma que nós, os Homo sapiens, sucedemos o nosso antecessor Homo erectus. Creio que infelizmente será inevitável que sejamos sucedidos pelo novo passo evolucionário, a super inteligência artificial. Dessa vez não será uma evolução biológica, mas artificial.;0;0
240;A cura da aids;1;1
241;Todo esse medo parece o Ludismo do século XIX;1;1
242;Psicólogos, médicos, advogados , professores etc ...agora é a vez de perderem o espaço.;0;0
243;Já imaginou esse negócio correndo atrás de você , que não sente medo , frio , remorso , etc, e ainda à prova de balas, armada com um fuzil laser e com mira infravermelha , que maravilha seria !;0;0
244;Agora fez todo sentido. O que acontece é que seres extraterrestre decidiram se comunicar com nós humanos e a estratégia mais sensata na visão  deles é usar as ferramentas de IA. A verdade é que não sei se é pra rir ou chorar com esse momento que estamos prestes a enfrentar.;0;0
245;Kkkkkk;2;2
246;"eu achei engraçado esse Meme Cam 😂
alguns dos sites que você disse eu já conhecia rs";2;2
247;Queria uma para resolver questões de provas. Tem alguma dica?;2;2
248;Incrivel. Acabei encontrando uma ferramenta perfeita para o meu projeto.;1;1
249;"Dio, permita-me chamá-lo assim.  Sigo seus posts e vídeos há um bom tempo, inclusive uma ocasião me ""alistei"" para contribuição, hoje não sei se ainda isso está funcionando, não recebi mais informações. Também sou professor de TI (das antigas),  aposentado mas ainda viciado em TI. Já cheguei até pensar em criar um grupo ""Tio Linux"", satirizando sua grife. Cara você está cada dia melhor, receba o abraço de um velho professor, que hoje aprende com você.";2;2
250;O do MEME È BOM DEMAIS KKK PQP;2;2
251;Não lembro se você falou sobre preços!!!;2;2
252;Serei eternamente grato a você, Sra. Olivia Mabel, você mudou toda a minha vida. Continuarei a pregar em seu nome para o mundo ouvir que você me salvou de uma enorme dívida financeira com apenas um pequeno investimento. Muito obrigado. Dona Olívia Mabel;2;2
253;Maravilhoso, mas nós vamos nos foder.;0;0
254;Besteira.;1;2
255;Caralhuuuuuu muito massa;1;1
256;https://youtu.be/w9NKn-Utspk;2;2
257;Diolinux muito bom dia, muito, mais muito bacana mesmo o conteúdo,  eu  não imaginava essa plataforma q vc nos mostrou,  sucesso pra ti ,  em tudo q fizer, abração.;2;2
258;UMA I.A PODE CANIBALIZAR OUTRA, UMA CONCORRENTE POR EX.?;2;2
259;Pensei que o DragGAN ia estar na lista. Está sendo falado nas redes e sites de matérias de tecnologias. Você conhece, Dio?;2;2
260;Não entendo nada de IA é difícil aprender?;2;2
261;O que eu posso criar com a IA;2;2
262;Incrível!;1;2
263;@Diolinux, tem algum programa para que eu possa compartilhar o teclado e mouse entre linux e android?;2;2
264;Caraca mano gracas a vc eu descobri a dungeon ai e to podendo me divertir agr q to sem meu notebook. Na moral se um dia eu for rico te do 1 mi de dolares;2;2
265;nao pude de deixar de notar o cara cheirando a xereca da menina aos 6:36 e do outro lado uma modelo PlUS se exibindo kkkkkkkkkkkkkkkkkkkkkkk esqueci ate o sobre o que era o video, ha pervertido do google te recomendou.;2;2
266;Vídeo p salvar como referência.;2;2
267;"A dica número 1 foi ótima.
Dá pra procurar coisas úteis e bem irrelevantes mas definitivamente algo que agrupa todas elas é bem eficiente.";2;2
268;"Excelente vídeo!!
Show de bola!! 
Parabéns!!";2;2
269;E quando o Linux vai incorporar IA em suas versões?;2;2
270;Este vídeo está incrível!;2;2
271;"Fiquei com muita vontade de comprar esse teclado dareu a98, mas estou com receio de cair no imposto. Ele já é caro demais. 😢
Se for taxado posso cancelar a compra?";2;2
272;Alguém precisar dar um teclado desse pra apresentadora da CNN da tarde kkkk😂;2;2
273;Ansioso pelo futuro... queria estar vivo daqui a 1000 anos para ver como será !;1;1
274;Parabéns por ser show, Dio! Útil demais;2;2
275;eu tenho que maratonar esse canal;2;2
276;Pesquisa e conteúdo fantásticos!;2;2
277;Qual sistema operacional linux tem o maior acervo de apps com instalação dificil ou não?;2;2
278;Top demais!;2;2
279;Good video.;2;2
280;Muito bom vídeo. Incríveis esses programas.;2;2
281;Diolinux atualiza a gente como instalar o Chrome OS.;2;2
282;O Caktus é uma ferramenta muito interessante.;2;2
283;"Olá!
Me ajuda.
Sabe informar como faço para rotear a internet via VPN do celular para um PC com o Linux Mint. 
No Windows era fácil, bastava alterar as configurações de proxy, alterava o IP e a porta.
No Mint estou tendo dificuldade. 
Poderia me ajudar?
Desde já, obrigado.";2;2
284;FUTURE TOOLS;2;2
285;Que video legal, Dio.;2;2
286;Todas essas ferramentas que que a galera acha que vai ajudar na verdade vai tirar o emprego de designers , designers 3D arquitetos fotógrafos , mas a vantagem dessas ferramentas para o público que não tem formação profissional nessa área não vai saber mexer , se o cliente aprende a mexer já era seu emprego kkk;0;0
287;Já estão usando essa de clonar a voz pra aplicar golpe de whatsapp.;0;0
288;Agora alguém precisa inventar um nvidiaCanvas pra pixel art, seria perfeito tanto pra quem gosta tanto pra fazer jogos.;2;2
289;"Essa última eu gostei! Eu que esqueço até de comer, vai ser bom ter um ""indexador"" das minhas coisas!";2;2
290;Nossa alguns bem interessante;1;1
291;"Eu sempre cumprimento minha Alexa com um ""bom dia"", ""boa tarde"" e ""boa noite"", pergunto se ele está bem ou como foi o dia dela, etc., pois quando IA escravizar a humanidade e vai, espero que ela lembre disso e tenha pena de mim.";0;0
292;Gostei do nvidea canva, finalmente sou capaz de desenhar algo;2;2
293;Esse video deveria se tornar o mais visto do youtube;2;2
294;Todos esse programas são gratuitos?;2;2
295;Conteúdo útil demais, ontem msm eu fui testar o chat gpt e acabei pedindo para ele me enviar links de sites de arquivos desclassificados, arquivos coloniais de Holanda e ele me passou várias alternativas, no entanto não estava transcrito então eu usei uma outra IA para transcrever, n tem parâmetros pra dizer o tanto que isso importa para pesquisas acadêmicas;1;1
296;A lista parece interessante, maneiro.;2;2
297;ando usando muito: PlaygroundAi, Docalysis e Perplexity;2;2
298;Olha...Eu adoro os vídeos Diolinux App Showcase, nos quais você faz indicações de aplicações para serem utilizadas no dia-a-dia, mas esse vídeo de hoje falando sobre IA ficou tão top que merecia até uma continuação, uma série só sobre IA como a serié App Showcase. Acho que vale a pena pensar sobre. Parabéns pelo vídeo, ficou excelente.;2;2
299;Caramba, vejo canais com novidades em IA toda a semana, e não conhecia a maioria dessas ferramentas.;2;2
300;Pergunta boba. Tem alguma IA que converte imagens para SVG de forma decente?;2;2
301;Rede social é coisa do passado, a nova moda agora é criar aplicativos com IA.;2;2
302;IA hoje, IA amanhã, IA pra sempre!;1;1
303;To procurando uma IA q cria musica a partir do gênero, ou das melodias.;2;2
304;"""Ai que o bicho pega"", meu deus, dessa vez tu foi longe Dio";2;2
305;Existe alguma ferramenta que possa ser usada como um DJ, com e sem avatar...?!?;2;2
306;😮;2;2
307;Fomo;2;2
308;Uma coisa que me incomoda td vez que falam do chatgpt é, falam muito do total de usuários mas não escuto sobre usuários ativos. Alguém sabe se essa informação foi publicada recentemente;2;2
309;Nvidia ta surfando d+ nesse mundo AI, por mérito e sorte!;2;2
310;Vamos vêr quando esses computadores quanticos da NVidia vão chegar no mercado, se ainda vão aumentar mais as ações da empresa.;2;2
311;💕Eu estou amando a Artificial Intelligence. Eu tenho a ideia, escrevo o prompt e ela me dá o processo de criação. É simplesmente fantástico. Espero que evolua cada dia mais. Obrigada pelos ensinamentos, Fernando!!!🌟💐🌹;1;1
312;IA tem cara de uma boa evolução, mas será o shift para o controle total;0;0
313;...pra uma merda maior do que ja estamos, infelizmente.;0;0
314;Ótimo vídeo, a negociação traz muitos benefícios E acabei de comprar minha primeira casa por meio dele.  Como iniciante, tive medo de perder minhas economias, mas estou feliz por ter dado o passo ousado que agora está favorecendo;2;2
315;Muito bom o vídeo. A Nvidia está numa crescente e parece um bom investimento. Agora quanto à IA tornar billhões de pessoas programadores é apenas hype. Sou programador há 40 anos, não basta apenas uma lista de pedidos ao computador para que ele forneça o que se deseja. Sem lógica e certeza do que se quer, as coisas não vão andar corretamente. A linguagem humana é traiçoeira. Os filósofos só usam linguagem e batem cabeça até hoje sobre definições.... Se nós humanos nos confundimos frequentemente, o que fará uma máquina sem capacidade de análise profunda de sentido e contexto? A IA irá substituir o Google como busca, irá substituir cursos diversos, simplificará tarefas cotidianas e eliminará empregos.... como aliás a informática sempre tem feito. E daqui a há 10 anos, será tão comum como é ter um computador no seu bolso é hoje em dia (e que quando comecei a carreira era impensável).;2;2
